id,predicted_price
7657600005,353492.8667807686
3024079057,272737.23730819515
3276180020,291374.165215883
7304300760,355182.4820448041
3908100020,612004.3291549484
8835400805,627276.297074363
4051150070,271630.9262525521
3904930530,385549.2284582574
6163900971,401906.56128377886
7942600310,391503.13269183354
4365700330,336734.0623207773
423059207,359569.4780474988
3992700265,402150.79050099116
7177300090,472580.5730854586
2540820010,615192.936251164
5700002510,1526719.0012802437
5201000030,544021.6175646408
7631800015,2358415.5884126383
2922702965,942447.9477835245
1525059198,731808.0641567637
1245003160,660291.5733394095
3810000455,562513.6100633893
7855600080,643553.8472482398
5701500030,607905.1109950371
7504020400,600131.0166490473
1402600570,360046.0999946638
7575610760,350630.58668506605
8731990370,573558.4384722245
5021900090,803110.3306423244
290000075,543554.8795374014
2841500010,505621.6279945191
3955900830,467494.6223322621
7852110140,668708.4975762721
1311400350,330040.61433610396
7773800015,732721.4967707561
4123400320,680014.319427753
2725069157,732687.9561643867
666000143,711124.1073095906
5101408678,461259.1729624822
6371000026,503040.2760683376
2024059084,594088.075525033
7283900036,387269.428457416
8881900230,795826.8526831617
3959400135,444474.0324056547
7696610270,323749.6442113581
1689400150,849520.5834527543
5103900015,394419.486544603
1441000350,608661.5680153099
5101408735,466803.1926942554
3126059027,1898616.2743068477
2320069014,448141.69391108665
9541600015,561858.9788216361
8682320420,639970.4032864565
1562200090,725825.0678115849
3395070980,634386.030269996
7349600230,277495.50400014746
522049122,310724.62689031
869700060,348328.8887151815
811000055,1371519.6227912344
1221059176,367908.6849902134
1523059103,530224.63958383
2025760210,1086455.214145116
9218400088,410452.6582629391
8682292020,575480.4888593956
2623089135,402890.1323481666
3758900259,1105175.8215761986
524069049,662643.2881529508
3121500150,787051.1619541816
5581400080,977000.9798872415
8087800020,446293.24221921305
4070700290,868482.0311980073
3296000170,703674.2439340751
9238500040,632910.9462490629
2744600040,434640.536576164
6813600380,811353.6777069857
6140100150,597895.6609022747
2201500555,302316.8072990213
2600110250,475923.83591950935
4337000275,304022.93694041885
1186000150,647014.1867520175
1972201963,572103.1095069541
1105000745,302918.826269151
2887700560,630158.533678844
4039700080,602502.275617963
522049104,317764.29921581416
4202400078,316748.3031345929
7520000695,280773.5068451429
7714000310,543016.0365064479
4319200060,562777.0715085093
8624700015,701561.5161398577
5104520610,275544.57800562313
2354300845,290486.86828234454
3824100291,671102.9904918447
6151800612,254510.08898376636
5454200080,781675.8517366573
6413600290,405494.3499639232
2131200065,422373.89152698254
1459920010,358393.15688516584
50300090,492561.23575841944
2326300090,548195.8961960849
7714000070,540847.9477177506
3630180500,1064450.0112465066
1727850340,1062229.1755102267
8691430330,1199730.3141519953
2310030390,312917.47349556256
5561400610,553770.9761050268
7010701016,485286.5456899207
7883605915,301966.99818365346
1282300995,338943.6278637398
4040700310,505017.79310322326
3353400435,233223.87061754207
2143701015,591113.1377941067
255450020,424538.4704873852
1020069017,911293.9762360159
4038200120,505262.51709249127
9284801100,314827.81228388636
1965200075,496593.0183068978
847100047,609666.0213800586
4038700720,517034.39990939334
6815100085,1090530.6671583084
2508000020,357921.112445414
255520180,698360.0211694184
6822100750,638107.9675409215
869700050,357856.9460661341
1775801405,528169.5744443537
6600400090,228906.2279930211
7202330270,610909.2083599146
1683400165,954414.2623805322
2625069070,1229512.423999576
7625702440,491014.4539578751
3388000640,278292.15706916206
1899400365,254329.56884143077
6899990200,1079665.0334560536
5569700020,766825.9251553207
986000045,316318.13765813253
3293700221,378894.42625416105
3764800250,269417.3596858881
2291400566,387777.5901203944
4219401236,1265385.36643685
4239400840,160091.21133064566
7211400990,277512.97087490413
7696500280,253834.76668631297
7215721070,545309.2948680161
3204850140,420150.2228492092
4322200220,627129.7507246884
2566300100,752184.2208246018
1944900090,464963.78450897103
6648500390,201609.75500335355
7385300020,623681.7723894936
1704900135,363354.446481728
2877100655,892575.9944898302
2726079098,640660.4414785074
7625703800,527756.6996786454
318300040,1152331.0065063173
7922800190,533441.7779691543
2023049361,357493.32652072154
8946400210,421607.64081932564
6071600450,499431.26606600254
4343800100,457961.70855601
1443300140,324879.17481124145
1024039001,994629.2157740914
2767704860,449533.2694717774
7234600851,547722.4427862475
644200065,888758.7627710326
7784400035,736975.3836095347
3826000560,289831.5994779703
9272202260,552137.8073092282
263000253,467213.82839541615
3621059043,474079.23153546476
240000130,498604.14975226927
1352300120,295291.6562030667
7849200861,313236.9483420349
2487700130,563873.0195088165
1796100140,304346.68203027535
7234601221,565618.5705279963
8651710190,553240.9992858074
2916200091,632210.563899463
1232000915,504609.54151769396
1545801970,330242.7471280131
3211200420,344075.4257610206
7686204675,234618.597824514
3141600210,229443.22722350105
3959401284,453729.6495102184
2113700825,333357.028174059
3876000710,344635.6828640531
522069022,508916.5770690596
3214200070,474811.3233672459
1221039156,375274.19399704755
259600790,473737.55340704235
785000040,500205.36962161167
8138870470,591744.2887897104
2596300035,385245.6366453356
540100057,777393.7444727335
3073500045,615469.9184640019
5363200266,368694.0584787712
8682261650,590352.5914845344
3224510080,720811.5412210904
3211270160,387437.14051873574
9269200520,326717.3088156887
293810190,397428.81372253876
4197400043,331406.3092257327
3026079031,363038.2088993001
5332200405,671346.24012852
2473411210,414093.4366797087
9268200315,843857.8405299283
8123500050,625156.2131393449
3221069091,466184.80360993714
2485000165,881401.8100321563
4058800215,566769.2366926991
1926059039,637017.165577684
2533300680,1234138.6286419423
3343903640,365479.27528675715
5700003705,1115408.5537925558
2023049372,385058.3082951849
4058800830,651639.9460124206
3333002302,645680.2852643877
2944500340,347206.88980250614
1982200790,547726.6216004274
8929000270,448834.5881447419
8122101440,281517.2770978251
7525530470,888174.1198721004
9332800020,624947.5792285618
3878900525,382226.84527907975
5420300210,275938.5048710318
9232900165,420405.9392163841
6414100026,539017.9197907777
3013300660,753498.0986958072
7954300120,746291.523369123
1081200360,395651.0353222473
2877102345,623475.4143220577
2202500255,450447.3483352875
7984400050,250981.82789821818
9558020380,619119.8430382577
7812801850,258427.8364593591
8944460020,513155.6358157546
2306400040,575735.1985791753
8649400410,396300.94171363954
7889602020,273927.45918628934
2041000025,342046.32767310267
871001484,627541.9622177581
2767602141,687446.3923158257
3630180470,812328.4368349009
2769602140,462725.017821506
2473250280,439430.2436878307
5422560660,605035.2147790102
3756600240,400852.7508671387
8651600160,652252.9870839795
7202300540,1034869.3989370861
8961950250,533402.0984522082
3303000130,583443.6036805924
798000062,354967.45401363814
1695900150,513465.019922765
1604730150,522621.9186428454
4136930310,385375.7181391914
8835401250,1590235.3263973782
8665900328,566429.3552005958
9262800255,280906.35090997553
1853080570,964742.275880372
5556300114,1439057.4825659108
9517200290,433263.6590344431
4037200295,432960.8941239316
7417100123,483096.8733005788
2620069077,258333.95342094402
7922720040,761751.4572262367
558100090,424367.2440057754
257000037,365123.92801169
3319500385,410863.48335272743
9297301520,421047.9189640927
3580900090,380886.3066210301
1321039076,218327.5866078085
7227801581,310463.9649598711
9407001620,309522.66824349406
2130400150,443462.5252299238
2312400200,306080.0295450759
4046700210,485762.08056457096
1193000480,982114.6701017739
1492800296,392060.9673121502
3013300017,504445.94844309526
3630240140,737444.3239847699
1049010390,416522.52404713014
9320900420,253232.95244570458
4315700060,410762.0116806065
2591010290,419230.0515522214
323089085,671558.835660669
6600400270,207851.32485724372
2919701105,626217.1495243683
7202360670,1000401.7234854812
8927600100,855289.0241763981
3211700045,556300.0821952886
4027701326,685341.2097160992
1601600195,349274.5956439502
7853280350,1076564.071518531
3629970130,668482.1413644716
7203120020,1008720.2065515593
9542900190,379814.4362380152
8035350120,456887.26239976665
1238501184,984582.0074745638
251200240,580284.5101746332
8945300200,147049.72399503118
2162000160,732174.5573390553
5466310060,261501.7944643761
1239400064,716614.7313076037
5205000020,331842.7517592495
1720800305,723337.4145503544
7280300375,774608.1874282771
2095800400,592958.2824499076
7852010950,615215.2310520903
1428001160,483757.5335748066
9528104910,762798.2836660282
8644210470,682349.0745778937
7923300310,685066.7555145432
254000100,640756.9839650972
1931300688,642604.4759967595
7007700030,371101.30382046493
422049178,213967.5596837084
422069067,420312.93344395485
2923049393,345896.46525612543
930000305,520245.42710748874
2461900448,464097.25372063246
2610100020,353516.1286896192
2895550050,285321.01842939603
7701700040,313003.4309251337
2460900020,525526.2312214004
9827700105,800057.1179823149
1005000240,418955.4721187022
7200001254,673840.7823035722
866400040,747835.4153988673
305000170,607317.5342746672
2260800110,692447.0596615487
3442000127,694905.3476550147
5253300437,599694.4873249264
7576700150,1002079.4092426451
5469501410,789878.4517807706
5104531120,720432.8720757669
723049434,332898.27487741446
622069006,1428730.4029838394
2517101200,444114.30018254765
8159620160,251135.06241809382
5561300640,459207.6934521157
3317010130,280073.6331890568
4364200250,395837.47688957327
8732300060,538552.3929931752
5603700025,554846.2108611307
3585900190,1026384.2156004477
3996900575,408912.50211681204
8731801260,272365.0233818848
3810000860,332555.5757048726
5700003585,1957454.3841105169
6332000050,583827.6571592705
9286100250,421677.20593628316
9471201110,827519.5600218533
9290800050,592410.0107450413
7300200400,546087.8425520338
526069024,945310.4362537435
1454600156,1177874.8549416985
3904980360,510926.9396489844
2626119062,385243.0648551599
8651730290,590131.9347496413
7611200195,857122.1607977583
1919800260,741167.7280602186
6632900354,271479.1663047966
3972900195,508097.97947731864
5151600170,364620.41525194136
7016000440,601715.0248961246
871000435,866376.691017324
9578060540,562892.4753427212
2332700060,708692.246129136
766000240,325362.24855469214
4363700200,340977.40723629715
7100000250,361998.6131790623
2781250560,251969.43340705798
2781250100,352207.41882585135
5419800220,253038.85868225552
7147600245,270168.66240801924
2926069083,1015346.9121575941
6189200125,629855.1184318723
9542830160,386114.4131532967
5152200020,311930.6580834001
9412900045,538327.9945725767
6600410480,192351.64279223885
6979970080,706125.9228391761
5636010280,300858.5899422439
1732801300,799464.4905585671
5561401530,486009.98778125655
9578500510,436032.1854327229
7304300906,375623.6575562958
1223089077,457453.18053034315
721049207,284834.63890061714
8691330310,810608.881068346
1523069204,397242.0014692196
3188100105,556267.1903043457
6608500290,432860.569921956
2891400410,351396.50251701206
7663700551,459498.57473763695
5413200140,306400.1209718547
425069139,583003.644482812
6713700155,491004.620410969
2767603505,461306.6837430246
7789000080,274198.23605228367
9211500620,302839.68161095993
3750604417,197089.38194211715
7922800320,477326.10915927385
1471620240,313317.61501339264
2222059052,421928.2182697571
9551200270,687430.6580737641
2767603160,695949.2433111765
9406710060,415377.3046913518
8929000250,432008.9582464731
5538300120,418694.6484792746
2223069120,570582.36191696
1652500060,1090466.1883179573
8564500240,445720.30102490867
3629700120,643242.1419613875
3943600070,430368.6250664435
4171200025,354190.714770941
2425049063,3636203.7135312604
9828701650,428858.835930936
3581000340,357902.6804992268
8100900015,381489.4027991305
2125059161,879002.728433769
304000380,224761.09703011703
8146200070,938369.1057893725
686530170,479255.09900066664
2917200645,526105.9168865714
9547200530,807626.512387168
2122059199,488464.35119343176
1150000740,851002.0486574102
5706200060,313418.62701632414
9265410010,299529.07018206234
4083800555,507435.53231893945
6152900332,375718.9571180021
2520900301,347330.08950266696
9828200790,545388.3479578348
1657530180,270252.67062733305
7471900045,360325.36616070475
9828200460,455402.9930530024
1775900140,495264.9595141581
6139800430,604154.1893985745
7214400005,435361.13099421153
5332200026,415157.9035212665
9510970300,743179.2738523289
2540830020,409426.80613591673
3392100140,278292.95327341004
1326069191,371451.13241120114
2125059112,837794.087454689
859000022,415157.9035212665
8854100350,789605.8086816493
121059007,262929.9377946166
7977201707,468556.0295417266
3859900060,2235724.137024205
8815400735,838983.8190918047
705700530,369344.06370167143
6600780130,436628.0660125996
6378500105,380664.430138546
8143000310,649282.0783890052
2877102330,880642.2611059702
3526039074,672062.4175791933
2115510300,331506.829842554
3024059014,2376749.6748483456
2141330360,645752.950172616
546000400,594000.8305379244
2071500011,488394.01489209355
7972000240,273989.1184192725
7016200460,557823.7251278937
6204200180,450926.585926078
1552100135,895211.8750894574
88000173,350918.6132798153
2581900235,878241.8966791326
9211500560,231671.00724952872
621069218,369513.8799508369
1321970240,287054.94428395364
798000630,332184.7163675271
421000285,301517.50966258155
2824600180,701794.3884096316
3832051140,335990.81264927424
1237500105,726832.2271765128
8802400906,325408.1748006184
3166900270,447663.2814178664
3682000060,470545.1510215954
5469700020,271866.2440625195
